,Parti,Nama Calon,Undi,Majoriti,Tahun,Negeri,Kawasan Parlimen,Kod Parlimen,Keputusan,Jumlah Undi,Bahagian Undi(%),Jumlah Layak Mengundi,Pengundi Melayu(%),Pengundi Cina(%),Pengundi India(%),Pengundi Lain-Lain(%),Pengundi Melayu Islam Bumiputera(%),Pengundi Melayu Bukan Islam Bumiputera(%),Pengundi Sabah Bumiputera(%)
1940,UMNO,HAMIM BIN SAMURI,26040,0.0,2018,Johor,LEDANG,144,Kalah,65414,39.80799217292934,77474,56,39,5,1,0,0,0
1941,PAS,RUSMAN BIN KEMIN,4668,0.0,2018,Johor,LEDANG,144,Kalah,65414,7.136087076161067,77474,56,39,5,1,0,0,0
1942,DAP,YEO BEE YIN,38718,23211.0,2018,Johor,BAKRI,145,Menang,61800,62.650485436893206,73883,44,53,2,0,0,0,0
1943,MCA,KOH CHON CHAI,15507,0.0,2018,Johor,BAKRI,145,Kalah,61800,25.09223300970874,73883,44,53,2,0,0,0,0
1944,PAS,ZARUL @ MOHAMAD ZAHRUL BIN SALLEH,7575,0.0,2018,Johor,BAKRI,145,Kalah,61800,12.25728155339806,73883,44,53,2,0,0,0,0
1945,BERSATU,SYED SADDIQ BIN SYED ABDUL RAHMAN,22341,6953.0,2018,Johor,MUAR,146,Menang,42083,53.08794525105149,50843,67,32,1,0,0,0,0
1946,UMNO,RAZALI BIN IBRAHIM,15388,0.0,2018,Johor,MUAR,146,Kalah,42083,36.56583418482523,50843,67,32,1,0,0,0,0
1947,PAS,ABDUL AZIZ BIN TALIB,4354,0.0,2018,Johor,MUAR,146,Kalah,42083,10.34622056412328,50843,67,32,1,0,0,0,0
1948,UMNO,NORAINI BINTI AHMAD,24481,6341.0,2018,Johor,PARIT SULONG,147,Menang,49769,49.18925435512066,59609,79,21,1,0,0,0,0
1949,AMANAH,ANIS AFIDA BINTI MOHD AZLI,18140,0.0,2018,Johor,PARIT SULONG,147,Kalah,49769,36.44839156904901,59609,79,21,1,0,0,0,0
1950,PAS,AHMAD ROSDI BIN BAHARI,7148,0.0,2018,Johor,PARIT SULONG,147,Kalah,49769,14.362354075830336,59609,79,21,1,0,0,0,0
1951,MCA,WEE KA SIONG,17076,303.0,2018,Johor,AYER HITAM,148,Menang,38824,43.9831032351123,46157,58,38,4,0,0,0,0
1952,DAP,LIEW CHIN TONG,16773,0.0,2018,Johor,AYER HITAM,148,Kalah,38824,43.202658149598186,46157,58,38,4,0,0,0,0
1953,PAS,MARDI BIN MARWAN,4975,0.0,2018,Johor,AYER HITAM,148,Kalah,38824,12.814238615289511,46157,58,38,4,0,0,0,0
1954,BERSATU,SHARUDDIN BIN MD SALLEH,21511,3288.0,2018,Johor,SRI GADING,149,Menang,44282,48.57730003161556,52119,65,33,1,0,0,0,0
1955,UMNO,AB AZIZ BIN KAPRAWI,18223,0.0,2018,Johor,SRI GADING,149,Kalah,44282,41.1521611489996,52119,65,33,1,0,0,0,0
1956,PAS,M ASH'ARI BIN SIDON,4548,0.0,2018,Johor,SRI GADING,149,Kalah,44282,10.270538819384852,52119,65,33,1,0,0,0,0
1957,PKR,MOHD RASHID BIN HASNON,45929,17894.0,2018,Johor,BATU PAHAT,150,Menang,82137,55.91755238199593,98543,55,44,1,0,0,0,0
1958,UMNO,HALIZA BINTI ABDULLAH,28035,0.0,2018,Johor,BATU PAHAT,150,Kalah,82137,34.13199897731838,98543,55,44,1,0,0,0,0
1959,PAS,MAHFODZ BIN MOHAMED,8173,0.0,2018,Johor,BATU PAHAT,150,Kalah,82137,9.950448640685684,98543,55,44,1,0,0,0,0
1960,BERSATU,MASZLEE BIN MALIK,18157,3475.0,2018,Johor,SIMPANG RENGGAM,151,Menang,35822,50.6867288258612,43998,60,31,9,0,0,0,0
1961,GERAKAN,LIANG TECK MENG,14682,0.0,2018,Johor,SIMPANG RENGGAM,151,Kalah,35822,40.985986265423485,43998,60,31,9,0,0,0,0
1962,PAS,MOHD JUBRI BIN SELAMAT,2983,0.0,2018,Johor,SIMPANG RENGGAM,151,Kalah,35822,8.327284908715315,43998,60,31,9,0,0,0,0
1963,DAP,WONG SHU QI,47671,23053.0,2018,Johor,KLUANG,152,Menang,80531,59.19583762774584,96915,42,48,9,1,0,0,0
1964,MCA,GAN PING SHOU @ GAN PING SIEU,24618,0.0,2018,Johor,KLUANG,152,Kalah,80531,30.56959431771616,96915,42,48,9,1,0,0,0
1965,PAS,MUHAMMAD HASBULLAH BIN MD NAJIB,8242,0.0,2018,Johor,KLUANG,152,Kalah,80531,10.234568054538004,96915,42,48,9,1,0,0,0
1966,UMNO,HISHAMMUDDIN BIN HUSSEIN ONN,21353,6662.0,2018,Johor,SEMBRONG,153,Menang,36044,59.241482632338254,44137,61,29,9,2,0,0,0
1967,PKR,ONN BIN ABU BAKAR,14691,0.0,2018,Johor,SEMBRONG,153,Kalah,36044,40.75851736766175,44137,61,29,9,2,0,0,0
1968,UMNO,ABD LATIFF BIN AHMAD	,19806,8459.0,2018,Johor,MERSING,154,Menang,37368,53.00256904303147,48176,82,14,1,3,0,0,0
1969,BERSATU,MD NASIR BIN HASHIM,11347,0.0,2018,Johor,MERSING,154,Kalah,37368,30.365553414686364,48176,82,14,1,3,0,0,0
1970,PAS,A RAHMAN BIN A HAMID,6215,0.0,2018,Johor,MERSING,154,Kalah,37368,16.631877542282165,48176,82,14,1,3,0,0,0
1971,UMNO,ADHAM BIN BABA,20142,5933.0,2018,Johor,TENGGARA,155,Menang,37034,54.38785980450397,44749,75,16,7,2,0,0,0
1972,BERSATU,NORJEPRI BIN MOHAMED JELANI,14209,0.0,2018,Johor,TENGGARA,155,Kalah,37034,38.36744613058271,44749,75,16,7,2,0,0,0
1973,PAS,YUHANITA BINTI YUNAN,2683,0.0,2018,Johor,TENGGARA,155,Kalah,37034,7.244694064913323,44749,75,16,7,2,0,0,0
1974,UMNO,HALIMAH BINTI MOHD SADIQUE,26407,14621.0,2018,Johor,KOTA TINGGI,156,Menang,38193,69.14094205744509,46677,89,9,2,0,0,0,0
1975,BERSATU,AZLINDA BINTI ABDUL LATIF,11786,0.0,2018,Johor,KOTA TINGGI,156,Kalah,38193,30.85905794255492,46677,89,9,2,0,0,0,0
1976,UMNO,AZALINA BINTI DATO OTHMAN SAID,21829,11417.0,2018,Johor,PENGERANG,157,Menang,32241,67.70571632393536,40479,90,9,1,1,0,0,0
1977,BERSATU,NORLIZA BINTI NGADIRAN,10412,0.0,2018,Johor,PENGERANG,157,Kalah,32241,32.29428367606464,40479,90,9,1,1,0,0,0
1978,PKR,CHOONG SHIAU YOON,64535,37225.0,2018,Johor,TEBRAU,158,Menang,103943,62.08691301963576,123033,48,39,12,1,0,0,0
1979,MCA,HOU KOK CHUNG,27310,0.0,2018,Johor,TEBRAU,158,Kalah,103943,26.274015566223795,123033,48,39,12,1,0,0,0
1980,PAS,ABDULLAH BIN HUSIN,12098,0.0,2018,Johor,TEBRAU,158,Kalah,103943,11.639071414140442,123033,48,39,12,1,0,0,0
1981,PKR,HASSAN BIN ABDUL KARIM,61615,24726.0,2018,Johor,PASIR GUDANG,159,Menang,105009,58.675923016122425,124172,50,37,10,3,0,0,0
1982,UMNO,MOHAMED KHALED BIN NORDIN,36889,0.0,2018,Johor,PASIR GUDANG,159,Kalah,105009,35.12936986353551,124172,50,37,10,3,0,0,0
1983,PAS,AB AZIZ BIN ABDULLAH,6278,0.0,2018,Johor,PASIR GUDANG,159,Kalah,105009,5.978535173175633,124172,50,37,10,3,0,0,0
1984,BEBAS,SEY JOCK @ CHEE JOCK,227,0.0,2018,Johor,PASIR GUDANG,159,Kalah,105009,0.2161719471664333,124172,50,37,10,3,0,0,0
1985,PKR,AKMAL NASRULLAH BIN MOHD NASIR,50052,19782.0,2018,Johor,JOHOR BAHRU,160,Menang,80322,62.31418540374991,101409,53,41,5,1,0,0,0
1986,UMNO,SHAHRIR BIN ABD SAMAD,30270,0.0,2018,Johor,JOHOR BAHRU,160,Kalah,80322,37.68581459625009,101409,53,41,5,1,0,0,0
1987,AMANAH,SALAHUDDIN BIN AYUB,55447,28924.0,2018,Johor,PULAI,161,Menang,86893,63.81066368982542,106268,49,39,10,1,0,0,0
1988,UMNO,NUR JAZLAN BIN MOHAMED,26523,0.0,2018,Johor,PULAI,161,Kalah,86893,30.523747597620066,106268,49,39,10,1,0,0,0
1989,PAS,MOHD MAZRI BIN YAHYA,4332,0.0,2018,Johor,PULAI,161,Kalah,86893,4.985441865282589,106268,49,39,10,1,0,0,0
1990,BEBAS,YAP KENG TAK,591,0.0,2018,Johor,PULAI,161,Kalah,86893,0.6801468472719322,106268,49,39,10,1,0,0,0
1991,DAP,LIM KIT SIANG,80726,44864.0,2018,Johor,ISKANDAR PUTERI,162,Menang,116588,69.24040209970151,138299,37,50,12,1,0,0,0
1992,MCA,TEOH SEW HOCK,35862,0.0,2018,Johor,ISKANDAR PUTERI,162,Kalah,116588,30.759597900298488,138299,37,50,12,1,0,0,0
1993,DAP,TEO NIE CHING,55312,32748.0,2018,Johor,KULAI,163,Menang,84543,65.4246951255574,99147,35,54,10,1,0,0,0
1994,MCA,TANG NAI SOON,22564,0.0,2018,Johor,KULAI,163,Kalah,84543,26.68937700341838,99147,35,54,10,1,0,0,0
1995,PAS,JUWAHIR BIN AMIN,6667,0.0,2018,Johor,KULAI,163,Kalah,84543,7.885927871024212,99147,35,54,10,1,0,0,0
1996,UMNO,AHMAD BIN HAJI MASLAN,21132,833.0,2018,Johor,PONTIAN,164,Menang,45726,46.21440755806324,55570,69,30,1,0,0,0,0
1997,BERSATU,KARMAINE BIN SARDINI,20299,0.0,2018,Johor,PONTIAN,164,Kalah,45726,44.39268687398854,55570,69,30,1,0,0,0,0
1998,PAS,BAHAROM BIN MOHAMAD,4295,0.0,2018,Johor,PONTIAN,164,Kalah,45726,9.392905567948214,55570,69,30,1,0,0,0,0
1999,BERSATU,MD FARID BIN MD RAFIK,21255,524.0,2018,Johor,TANJUNG PIAI,165,Menang,44948,47.28797721811871,53528,57,42,1,0,0,0,0
2000,MCA,WEE JECK SENG,20731,0.0,2018,Johor,TANJUNG PIAI,165,Kalah,44948,46.122185636735786,53528,57,42,1,0,0,0,0
2001,PAS,NORDIN BIN OTHMAN,2962,0.0,2018,Johor,TANJUNG PIAI,165,Kalah,44948,6.589837145145501,53528,57,42,1,0,0,0,0
2002,UMNO,ROZMAN BIN ISLI,10164,1450.0,2018,Sabah,LABUAN,166,Menang,21358,47.588725536098885,28356,44,21,0,5,0,0,30
2003,WARISAN,NOOR HALIM BINZAINI,8714,0.0,2018,Sabah,LABUAN,166,Kalah,21358,40.79970034647439,28356,44,21,0,5,0,0,30
2004,PAS,AHMAD JUNID BIN MOHD ALING,1555,0.0,2018,Sabah,LABUAN,166,Kalah,21358,7.280644255080063,28356,44,21,0,5,0,0,30
2005,HARAPAN RAKYAT,SITI ZALEHA BINTI SW IBRAHIM,925,0.0,2018,Sabah,LABUAN,166,Kalah,21358,4.330929862346662,28356,44,21,0,5,0,0,30
2006,UMNO,ABDUL RAHIM BIN BAKRI,18503,1359.0,2018,Sabah,KUDAT,167,Menang,37079,49.90156153078562,52251,8,10,0,10,0,0,73
2007,WARISAN,SH AZMAN BIN SH ALONG,17144,0.0,2018,Sabah,KUDAT,167,Kalah,37079,46.23641414277623,52251,8,10,0,10,0,0,73
2008,PPRS,MOHD ASHRAF CHIN ABDULLAH,1432,0.0,2018,Sabah,KUDAT,167,Kalah,37079,3.8620243264381457,52251,8,10,0,10,0,0,73
2009,PBS,JOHNITY @ MAXIMUS BIN ONGKILI,13033,1774.0,2018,Sabah,KOTA MARUDU,168,Menang,33906,38.43862443225388,47007,5,3,0,2,0,0,91
2010,HARAPAN RAKYAT,MAIJOL BIN MAHAP,11259,0.0,2018,Sabah,KOTA MARUDU,168,Kalah,33906,33.20651212174836,47007,5,3,0,2,0,0,91
2011,WARISAN,BARLUS BIN MANGABIS,7113,0.0,2018,Sabah,KOTA MARUDU,168,Kalah,33906,20.978587860555653,47007,5,3,0,2,0,0,91
2012,PCS,PAUL BIN PORODONG,2501,0.0,2018,Sabah,KOTA MARUDU,168,Kalah,33906,7.376275585442104,47007,5,3,0,2,0,0,91
2013,WARISAN,ISNARAISSAH MUNIRAH BT MAJILIS @ FAKHARUDY,23429,4262.0,2018,Sabah,KOTA BELUD,169,Menang,46098,50.82433077356935,57919,5,2,0,3,0,0,90
2014,UMNO,MD SALLEH MD SAID,19167,0.0,2018,Sabah,KOTA BELUD,169,Kalah,46098,41.57881036053625,57919,5,2,0,3,0,0,90
2015,HARAPAN RAKYAT,MIASIN@AIMADUDDIN BIN MION,2092,0.0,2018,Sabah,KOTA BELUD,169,Kalah,46098,4.538157837650224,57919,5,2,0,3,0,0,90
2016,PAS,LAIMAN BIN IKIN @ AG LAIMAN BKAKIMIN,1410,0.0,2018,Sabah,KOTA BELUD,169,Kalah,46098,3.058701028244176,57919,5,2,0,3,0,0,90
2017,UPKO,WILFRED MADIUS TANGAU,22494,7624.0,2018,Sabah,TUARAN,170,Menang,43643,51.540911486378114,54400,6,6,0,2,0,0,87
2018,PKR,CHRINADIA SINAM,14870,0.0,2018,Sabah,TUARAN,170,Kalah,43643,34.071901564970325,54400,6,6,0,2,0,0,87
2019,PCS,KALAKAU @ KALAKAN BIN UNTOL @ ENTOL,2611,0.0,2018,Sabah,TUARAN,170,Kalah,43643,5.982631808079188,54400,6,6,0,2,0,0,87
2020,HARAPAN RAKYAT,SYRA PETER @ P GOM,2311,0.0,2018,Sabah,TUARAN,170,Kalah,43643,5.295236349471852,54400,6,6,0,2,0,0,87
2021,PAS,PAUMIN @ MOHD AMINUDDIN BIN ALING,1357,0.0,2018,Sabah,TUARAN,170,Kalah,43643,3.10931879110052,54400,6,6,0,2,0,0,87
2022,WARISAN,MOHD AZIS BIN JAMMAN,28420,12984.0,2018,Sabah,SEPANGGAR,171,Menang,47785,59.47473056398452,62415,19,20,0,6,0,0,55
2023,UMNO,ABD RAHMAN DAHLAN,15436,0.0,2018,Sabah,SEPANGGAR,171,Kalah,47785,32.30302396149419,62415,19,20,0,6,0,0,55
2024,SAPP,JEFFREY KUMIN,2958,0.0,2018,Sabah,SEPANGGAR,171,Kalah,47785,6.190227058700429,62415,19,20,0,6,0,0,55
2025,PCS,ROBERT SOPINING,971,0.0,2018,Sabah,SEPANGGAR,171,Kalah,47785,2.0320184158208643,62415,19,20,0,6,0,0,55
2026,DAP,CHAN FOONG HIN,31632,24086.0,2018,Sabah,KOTA KINABALU,172,Menang,42310,74.76246750177263,56220,8,64,0,4,0,0,25
2027,PBS,JOSEPH LEE,7546,0.0,2018,Sabah,KOTA KINABALU,172,Kalah,42310,17.83502718033562,56220,8,64,0,4,0,0,25
2028,SAPP,YONG TECK LEE,3132,0.0,2018,Sabah,KOTA KINABALU,172,Kalah,42310,7.402505317891752,56220,8,64,0,4,0,0,25
2029,PKR,AWANG HUSAINI BIN SAHARI,14106,2339.0,2018,Sabah,PUTATAN,173,Menang,30790,45.81357583631049,41312,24,16,0,7,0,0,53
2030,UPKO,MAKIN @ MARCUS MAJIGOH,11767,0.0,2018,Sabah,PUTATAN,173,Kalah,30790,38.216953556349466,41312,24,16,0,7,0,0,53
2031,PAS,ZULZAIM HILMEE ABIDIN,2434,0.0,2018,Sabah,PUTATAN,173,Kalah,30790,7.905164014290354,41312,24,16,0,7,0,0,53
2032,HARAPAN RAKYAT,JIVOL @ EDMUND BIN DOUDILIM,1755,0.0,2018,Sabah,PUTATAN,173,Kalah,30790,5.699902565768107,41312,24,16,0,7,0,0,53
2033,ANAK NEGERI,MIL KUSIN BIN ABDILLAH,728,0.0,2018,Sabah,PUTATAN,173,Kalah,30790,2.364404027281585,41312,24,16,0,7,0,0,53
2034,WARISAN,IGNATIUS DORELL LEIKING,32470,23473.0,2018,Sabah,PENAMPANG,174,Menang,43108,75.32244594970771,53131,6,35,0,2,0,0,57
2035,UPKO,CAESAR MANDELA MALAKUN,8997,0.0,2018,Sabah,PENAMPANG,174,Kalah,43108,20.87083603971421,53131,6,35,0,2,0,0,57
2036,SOLIDARITI,CLEFTUS STEPHEN SPINE,1196,0.0,2018,Sabah,PENAMPANG,174,Kalah,43108,2.7744270205066344,53131,6,35,0,2,0,0,57
2037,ANAK NEGERI,EDWIN @ JACK BOSI,445,0.0,2018,Sabah,PENAMPANG,174,Kalah,43108,1.0322909900714483,53131,6,35,0,2,0,0,57
2038,WARISAN,AHMAD BIN HASSAN,17394,325.0,2018,Sabah,PAPAR,175,Menang,35836,48.53778323473602,43586,11,8,0,5,0,0,76
2039,UMNO,ROSNAH ABD RASHID SHIRLIN,17069,0.0,2018,Sabah,PAPAR,175,Kalah,35836,47.63087398147115,43586,11,8,0,5,0,0,76
2040,SOLIDARITI,JAMIL WILLIAM CORE,892,0.0,2018,Sabah,PAPAR,175,Kalah,35836,2.4891170889608216,43586,11,8,0,5,0,0,76
2041,PCS,ELBERT BIN SIKUIL,481,0.0,2018,Sabah,PAPAR,175,Kalah,35836,1.3422256948320126,43586,11,8,0,5,0,0,76
2042,UMNO,ANIFAH AMAN,11942,156.0,2018,Sabah,KIMANIS,176,Menang,25028,47.71455969314368,29618,12,4,0,5,0,0,79
2043,WARISAN,KARIM BIN BUJANG,11786,0.0,2018,Sabah,KIMANIS,176,Kalah,25028,47.091257791273776,29618,12,4,0,5,0,0,79
2044,HARAPAN RAKYAT,JAAFAR BIN ISMAIL,1300,0.0,2018,Sabah,KIMANIS,176,Kalah,25028,5.194182515582548,29618,12,4,0,5,0,0,79
2045,UMNO,AZIZAH BINTI MOHD DUN,11354,3331.0,2018,Sabah,BEAUFORT,177,Menang,27212,41.72423930618845,33342,9,7,0,3,0,0,81
2046,HARAPAN RAKYAT,LAJIM BIN UKIN,8023,0.0,2018,Sabah,BEAUFORT,177,Kalah,27212,29.48331618403645,33342,9,7,0,3,0,0,81
2047,PKR,JOHAN @ CHRISTOPHER BIN OT GHANI,7835,0.0,2018,Sabah,BEAUFORT,177,Kalah,27212,28.7924445097751,33342,9,7,0,3,0,0,81
2048,UMNO,YAMANI HAFEZ MUSA,12038,852.0,2018,Sabah,SIPITANG,178,Menang,24771,48.59714989302007,31882,11,4,0,3,0,0,82
2049,WARISAN,NOOR HAYATY BINTI MUSTAPHA,11186,0.0,2018,Sabah,SIPITANG,178,Kalah,24771,45.15764401921602,31882,11,4,0,3,0,0,82
2050,HARAPAN RAKYAT,DAYANG AEZZY BINTI LIMAN,1547,0.0,2018,Sabah,SIPITANG,178,Kalah,24771,6.2452060877639175,31882,11,4,0,3,0,0,82
2051,PKR,JONATHAN BIN YASIN,14880,1076.0,2018,Sabah,RANAU,179,Menang,32942,45.170299313945726,43706,4,2,0,1,0,0,93
2052,UPKO,EWON BINEBIN,13804,0.0,2018,Sabah,RANAU,179,Kalah,32942,41.90395240118997,43706,4,2,0,1,0,0,93
2053,SOLIDARITI,SOUDI @ SAMI ANDANG,3148,0.0,2018,Sabah,RANAU,179,Kalah,32942,9.556189666686905,43706,4,2,0,1,0,0,93
2054,PCS,ANDAU BIN YASUN @ BRUNO,1110,0.0,2018,Sabah,RANAU,179,Kalah,32942,3.3695586181774027,43706,4,2,0,1,0,0,93
2055,STAR,GAPARI BIN KATINGAN @ GEOFFREY KITINGAN,13286,45.0,2018,Sabah,KENINGAU,180,Menang,40149,33.09173329348178,51177,6,10,0,2,0,0,82
2056,WARISAN,JIKULIN NOINTIN @ ANASTASIUS,13241,0.0,2018,Sabah,KENINGAU,180,Kalah,40149,32.97965080076714,51177,6,10,0,2,0,0,82
2057,PBS,DANIEL BIN KINSIK,12742,0.0,2018,Sabah,KENINGAU,180,Kalah,40149,31.736780492664824,51177,6,10,0,2,0,0,82
2058,PCS,JIUS BIN AWANG,433,0.0,2018,Sabah,KENINGAU,180,Kalah,40149,1.07848265212085,51177,6,10,0,2,0,0,82
2059,BEBAS,MAIMIN BIN RIJAN,248,0.0,2018,Sabah,KENINGAU,180,Kalah,40149,0.6176990709606714,51177,6,10,0,2,0,0,82
2060,BEBAS,JUSTIN BIN GUKA,199,0.0,2018,Sabah,KENINGAU,180,Kalah,40149,0.4956536900047323,51177,6,10,0,2,0,0,82
2061,DAP,NOORITA SUAL,11363,1133.0,2018,Sabah,TENOM,181,Menang,22238,51.097220973109096,29182,10,11,0,2,0,0,77
2062,UMNO,RUBIN BALANG,10230,0.0,2018,Sabah,TENOM,181,Kalah,22238,46.00233833977876,29182,10,11,0,2,0,0,77
2063,HARAPAN RAKYAT,LAIMOI @ YUSLINAH BINTI LAIKIM,645,0.0,2018,Sabah,TENOM,181,Kalah,22238,2.9004406871121504,29182,10,11,0,2,0,0,77
2064,PBRS,ARTHUR JOSEPH KURUP,11783,2314.0,2018,Sabah,PENSIANGAN,182,Menang,24368,48.35439921208142,31377,3,2,0,1,0,0,94
2065,PKR,RAYMOND AHUAR,9469,0.0,2018,Sabah,PENSIANGAN,182,Kalah,24368,38.85833880499016,31377,3,2,0,1,0,0,94
2066,SOLIDARITI,JOH BIN JIMMY @ RICHARD JOE JIMMY,2839,0.0,2018,Sabah,PENSIANGAN,182,Kalah,24368,11.650525279054497,31377,3,2,0,1,0,0,94
2067,PCS,MAIDIN BIN ATAK @ MAIDIN HAJI OSMAN,212,0.0,2018,Sabah,PENSIANGAN,182,Kalah,24368,0.8699934340118188,31377,3,2,0,1,0,0,94
2068,BEBAS,ENGAH BIN SINTAN @ DAHLAN BIN ABDULLAH,65,0.0,2018,Sabah,PENSIANGAN,182,Kalah,24368,0.2667432698621143,31377,3,2,0,1,0,0,94
2069,UMNO,RONALD KIANDEE,13007,7115.0,2018,Sabah,BELURAN,183,Menang,20698,62.841820465745485,28509,10,1,0,6,0,0,82
2070,WARISAN,JAPAR BIN ZAIRUN,5892,0.0,2018,Sabah,BELURAN,183,Kalah,20698,28.466518504203304,28509,10,1,0,6,0,0,82
2071,HARAPAN RAKYAT,SIPIN BIN KADANDI,996,0.0,2018,Sabah,BELURAN,183,Kalah,20698,4.81205913614842,28509,10,1,0,6,0,0,82
2072,PCS,TOIDY LUIT,284,0.0,2018,Sabah,BELURAN,183,Kalah,20698,1.3721132476567783,28509,10,1,0,6,0,0,82
2073,PERPADUAN,LEM @ SALIM BIN MATIN,273,0.0,2018,Sabah,BELURAN,183,Kalah,20698,1.3189680162334525,28509,10,1,0,6,0,0,82
2074,BEBAS,SALIMAH BINTI OYONG,246,0.0,2018,Sabah,BELURAN,183,Kalah,20698,1.1885206300125617,28509,10,1,0,6,0,0,82
2075,UMNO,ZAKARIA MOHD EDRIS @ TUBAU,17799,678.0,2018,Sabah,LIBARAN,184,Menang,36143,49.24605041086794,47914,30,17,0,14,0,0,39
2076,WARISAN,IRWANSHAH BIN MUSTAPA,17121,0.0,2018,Sabah,LIBARAN,184,Kalah,36143,47.37016849735772,47914,30,17,0,14,0,0,39
2077,HARAPAN RAKYAT,ALFIAN BIN MANSYUR,1223,0.0,2018,Sabah,LIBARAN,184,Kalah,36143,3.383781091774341,47914,30,17,0,14,0,0,39
2078,WARISAN,LIEW VUI KEONG,12976,4619.0,2018,Sabah,BATU SAPI,185,Menang,23261,55.78436008770044,32574,20,31,0,10,0,0,39
2079,PBS,TSEN THAU LIN,8357,0.0,2018,Sabah,BATU SAPI,185,Kalah,23261,35.927088259318175,32574,20,31,0,10,0,0,39
2080,AMANAH,HAMZA BIN A ABDULLAH @ HAMZAH,980,0.0,2018,Sabah,BATU SAPI,185,Kalah,23261,4.213060487511285,32574,20,31,0,10,0,0,39
2081,PAS,NORSAH BINTI BONGSU,948,0.0,2018,Sabah,BATU SAPI,185,Kalah,23261,4.0754911654701,32574,20,31,0,10,0,0,39
2082,DAP,WONG TIEN FATT @ WONG NYUK FOH,19094,10098.0,2018,Sabah,SANDAKAN,186,Menang,28090,67.97436810252759,39777,16,51,0,7,0,0,26
2083,LDP,LIM MING HO,8996,0.0,2018,Sabah,SANDAKAN,186,Kalah,28090,32.02563189747241,39777,16,51,0,7,0,0,26
2084,UMNO,DATO ' SRI MOKTAR BIN RADIN,14465,9478.0,2018,Sabah,KINABATANGAN,187,Menang,21518,67.22279022213961,28730,17,1,0,6,0,0,76
2085,WARISAN,M A GHAZALI BIN ABDUL GHANI,4987,0.0,2018,Sabah,KINABATANGAN,187,Kalah,21518,23.17594571986244,28730,17,1,0,6,0,0,76
2086,HARAPAN RAKYAT,MUSTAPA BIN DATU TAMBUYONG,2066,0.0,2018,Sabah,KINABATANGAN,187,Kalah,21518,9.601264057997955,28730,17,1,0,6,0,0,76
2087,WARISAN,MOHAMADDIN BIN KETAPI,23352,6401.0,2018,Sabah,SILAM,188,Menang,43040,54.25650557620818,60942,28,11,0,11,0,0,50
2088,UMNO,DATU NASRUN DATU MANSUR,16951,0.0,2018,Sabah,SILAM,188,Kalah,43040,39.3842936802974,60942,28,11,0,11,0,0,50
2089,PAS,RAMLI PATARUDDIN,1431,0.0,2018,Sabah,SILAM,188,Kalah,43040,3.324814126394052,60942,28,11,0,11,0,0,50
2090,HARAPAN RAKYAT,SITI SHAZIANTI BINTI AJAK,1306,0.0,2018,Sabah,SILAM,188,Kalah,43040,3.034386617100372,60942,28,11,0,11,0,0,50
2091,WARISAN,MOHD SHAFIE BIN APDAL,26809,20674.0,2018,Sabah,SEMPORNA,189,Menang,33426,80.204032788847,48248,12,2,0,3,0,0,84
2092,UMNO,DATUK RAMLEE BIN MARAHABAN,6135,0.0,2018,Sabah,SEMPORNA,189,Kalah,33426,18.353975946867703,48248,12,2,0,3,0,0,84
2093,PAS,ABDUL NASIR AB RAUP,384,0.0,2018,Sabah,SEMPORNA,189,Kalah,33426,1.1488063184347517,48248,12,2,0,3,0,0,84
2094,HARAPAN RAKYAT,ASMARA BIN ASMAD,98,0.0,2018,Sabah,SEMPORNA,189,Kalah,33426,0.2931849458505355,48248,12,2,0,3,0,0,84
2095,PKR,LIEW CHIN JIN,21400,4727.0,2018,Sabah,TAWAU,190,Menang,42753,50.0549669029074,59919,37,35,0,11,0,0,17
2096,PBS,YAP KAIN CHING @ MARY YAP KEN JIN,16673,0.0,2018,Sabah,TAWAU,190,Kalah,42753,38.99843285851285,59919,37,35,0,11,0,0,17
2097,PAS,MOHAMAD HUSAIN,2518,0.0,2018,Sabah,TAWAU,190,Kalah,42753,5.8896451710991045,59919,37,35,0,11,0,0,17
2098,HARAPAN RAKYAT,ALIZAMAN BIN JIJURAHMAN,2162,0.0,2018,Sabah,TAWAU,190,Kalah,42753,5.0569550674806445,59919,37,35,0,11,0,0,17
2099,WARISAN,MA'MUN BIN SULAIMAN,18486,3187.0,2018,Sabah,KALABAKAN,191,Menang,36909,50.08534503779566,52199,51,9,0,21,0,0,20
2100,UMNO,DATUK SERI PANGLIMA ABDUL GHAPUR BIN SALLEH,15299,0.0,2018,Sabah,KALABAKAN,191,Kalah,36909,41.45059470589829,52199,51,9,0,21,0,0,20
2101,PAS,NORBIN ALOH,2813,0.0,2018,Sabah,KALABAKAN,191,Kalah,36909,7.621447343466364,52199,51,9,0,21,0,0,20
2102,PPRS,AHMAD BIN LAHAMA,311,0.0,2018,Sabah,KALABAKAN,191,Kalah,36909,0.8426129128396868,52199,51,9,0,21,0,0,20
2103,DAP,MORDI ANAK BIMOL,12771,3024.0,2018,Sarawak,MAS GADING,192,Menang,22518,56.71462829736211,29617,0,18,0,2,5,75,0
2104,PDP,NOGEH ANAK GUMBEK,9747,0.0,2018,Sarawak,MAS GADING,192,Kalah,22518,43.28537170263789,29617,0,18,0,2,5,75,0
2105,PBB,WAN JUNAIDI BIN TUANKU JAAFAR,26379,19485.0,2018,Sarawak,SANTUBONG,193,Menang,33273,79.28049770083852,45628,0,8,0,0,81,11,0
